76;298;Parque Eólico Cabo Leones III;http://seia.sea.gob.cl/expediente/expediente.php?id_expediente=2130464506&modo=ficha;0;3.Tercera;Chaqaral-Copiapó-Huasco;Freirina;.;.;.;.;Ibereolica Cabo Leones III;177,4102;128;Central eólica;Sin información;Sin información;Sin información;99;2;22-06-2015;Segundo trimestre;2015;No calificado;06-08-2015;Segundo trimestre;2015;-28,91061262;-71,49209995;0;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99
1582;0;CH Pangue;99;99;8.Octava;;Santa Bárbara;0,639;282426;0,692;0,869;Endesa ;570;467;Central hidroeléctrica de embalse;Sin información;Sin información;Sin información;99;1;Sin información;Sin información;1990;Aprobado;Sin información;Sin información;Sin información;-37,910465;-71,61184;1;1;Endesa;99;1;1;0;0;1;1;0;1;0;1990;5;2003;2;0;1;1;0;1;0;0;0;0;1;0;0;1;0;Inundaciones;3;1;3;3;2;1;0;1;1;1;0;1;1;0;0;1;1;0;1
82;0;Tercer Banco de Autotransformadores 500/220 kV de 750 MVA, en la S/E Alto Jahuel;http://seia.sea.gob.cl/expediente/expediente.php?id_expediente=2130467849&modo=ficha;0;13.RM;Chacabuco-Santiago-Melipilla-Talagante-Maipo-Cordillera;Buin;.;.;.;.;TRANSELEC S.A.;44,68;0;Modificación;Subestación;Sin información;Sin información;99;1;20-05-2015;Segundo trimestre;2015;Aprobado;04-03-2016;Primer trimestre;2016;-33,71561085;-70,69766384;0;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;1;1;0;1;0;0;0
83;132;Parque Eólico Cardonal;http://seia.sea.gob.cl/expediente/expediente.php?id_expediente=2130479237&modo=ficha;0;6.Sexta;Cardenal Caro-Cachapoal-Colchagua;Litueche;.;.;.;.;Torsa Chile S.A.;66;30;Central eólica;Línea de transmisión;Subestación;Sin información;99;2;20-05-2015;Segundo trimestre;2015;Aprobado;04-12-2015;Tercer trimestre;2015;-34,08601624;-71,67178431;0;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;1;1;0;1;0;0;0
84;0;SE PASO HONDO, TAP OFF Y LÍNEA DE TRANSMISIÓN;http://seia.sea.gob.cl/expediente/expediente.php?id_expediente=2130467742&modo=ficha;0;7.Séptima;Curicó-Talca-Cauquenes-Linares;Parral-Retiro;.;.;.;.;LUZPARRAL S.A.;8,365;0;Línea de transmisión;Subestación;Sin información;Sin información;99;1;20-05-2015;Segundo trimestre;2015;Aprobado;12-11-2015;Tercer trimestre;2015;-36,08210153;-71,96339079;0;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;1;1;0;0;0;0;1
88;0;Modificación Línea de Transmisión Kelar;http://seia.sea.gob.cl/expediente/expediente.php?id_expediente=2130460400&modo=ficha;0;2.Segunda;Tocopilla-El Loa-Antofagasta;Mejillones;.;.;.;.;Kelar S.A;10,5;0;Modificación;Línea de transmisión;Sin información;Sin información;99;1;18-05-2015;Segundo trimestre;2015;Aprobado;15-09-2015;Tercer trimestre;2015;-23,03185194;-70,31956855;0;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0;1;0;1;1;1;1
93;101. 168. 183;Central Solar Fotovoltaica Illapel;http://seia.sea.gob.cl/expediente/expediente.php?id_expediente=2130401467&modo=ficha;0;4.Cuarta;Elquí-Limarí-Choapa;Illapel;.;.;.;.;IMELSA S.A.;75;48;Central fotovoltaica;Línea de transmisión;Subestación;Sin información;1;4;24-04-2015;Primer trimestre;2015;Aprobado;28-09-2015;Tercer trimestre;2015;-31,66397871;-71,20106287;0;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0;1;1;1;1;0;1
95;0;Planta Fotovoltaica Maitenes;http://seia.sea.gob.cl/expediente/expediente.php?id_expediente=2130406140&modo=ficha;0;6.Sexta;Cardenal Caro-Cachapoal-Colchagua;La Estrella-Litueche-Marchihue;.;.;.;.;Maitenes Solar Spa;20;9;Central fotovoltaica;Sin información;Sin información;Sin información;1;1;23-04-2015;Primer trimestre;2015;Aprobado;20-01-2016;Primer trimestre;2016;-34,35095987;-71,5702452;0;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;1;1;0;1;0;0;1
96;105;Proyecto Eólico La Cabaña;http://seia.sea.gob.cl/expediente/expediente.php?id_expediente=2130362255&modo=ficha;0;16.Interregional;VIII. IX;Angol-Collipulli-Mulchén-Renaico;.;.;.;.;La Cabaña SpA.;240;106;Central eólica;Línea de transmisión;Sin información;Sin información;99;2;22-04-2015;Primer trimestre;2015;Aprobado;29-01-2016;Primer trimestre;2016;-37,8011849;-72,56609674;0;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;1;1;0;1;1;1;0
98;0;Suministro Eléctrico Complejo Astronómico Paranal – Armazones;http://seia.sea.gob.cl/expediente/expediente.php?id_expediente=2130391693&modo=ficha;0;2.Segunda;Tocopilla-El Loa-Antofagasta;Taltal;.;.;.;.;Sistema de Transmisión del Sur S.A.;12,508;0;Subestación;Línea de transmisión;Sin información;Sin información;99;1;20-04-2015;Primer trimestre;2015;Aprobado;26-02-2016;Primer trimestre;2016;-24,988695;-70,462635;0;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0;1;0;0;0;1;1
99;0;Líneas de Flujo Punta Baja 15 y Punta Baja 1;http://seia.sea.gob.cl/expediente/expediente.php?id_expediente=2130399627&modo=ficha;0;12.Duodécima;Ultima Espe.-Magallanes-Tierra Fuego-Antartida;Primavera;.;.;.;.;Empresa Nacional del Petróleo - Magallanes;0,85;0;Línea de flujo/Gasoducto;Sin información;Sin información;Sin información;99;1;17-04-2015;Primer trimestre;2015;Aprobado;28-07-2015;Segundo trimestre;2015;-52,59456805;-69,54385297;0;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;1;1;1;1;1;1;0
100;0;Líneas de Flujo Catalina Sur 31, 44, 48 y 50A;http://seia.sea.gob.cl/expediente/expediente.php?id_expediente=2130400777&modo=ficha;0;12.Duodécima;Ultima Espe.-Magallanes-Tierra Fuego-Antartida;Primavera;.;.;.;.;Empresa Nacional del Petróleo - Magallanes;0,6;0;Línea de flujo/Gasoducto;Sin información;Sin información;Sin información;99;1;17-04-2015;Primer trimestre;2015;Aprobado;28-07-2015;Segundo trimestre;2015;-52,77224177;-68,64161029;0;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;1;1;0;1;1;0;1
104;0;Planta Fotovoltaica Cachiyuyo;http://seia.sea.gob.cl/expediente/expediente.php?id_expediente=2130321408&modo=ficha;0;3.Tercera;Chaqaral-Copiapó-Huasco;Vallenar;.;.;.;.;Soventix Chile SPA;73;50;Central fotovoltaica;Línea de transmisión;Subestación;Sin información;1;1;24-03-2015;Primer trimestre;2015;Aprobado;06-01-2016;Primer trimestre;2016;-29,08105554;-70,91608255;0;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;1;1;0;1;0;1;1
106;0;Planta Fotovoltaica Berlino;http://seia.sea.gob.cl/expediente/expediente.php?id_expediente=2130334989&modo=ficha;0;6.Sexta;Cardenal Caro-Cachapoal-Colchagua;La Estrella-Litueche-Marchihue;.;.;.;.;Berlino Solar Spa;20;9;Central fotovoltaica;Sin información;Sin información;Sin información;1;1;20-03-2015;Primer trimestre;2015;Aprobado;28-09-2015;Tercer trimestre;2015;-34,35290241;-71,57518506;0;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;1;1;1;1;0;0;1
107;0;Línea de Flujo Fortuna Sur 1 (Ex A);http://seia.sea.gob.cl/expediente/expediente.php?id_expediente=2130328026&modo=ficha;0;12.Duodécima;Ultima Espe.-Magallanes-Tierra Fuego-Antartida;Porvenir;.;.;.;.;Empresa Nacional del Petróleo - Magallanes;0,375;0;Línea de flujo/Gasoducto;Sin información;Sin información;Sin información;99;1;18-03-2015;Primer trimestre;2015;Aprobado;02-07-2015;Segundo trimestre;2015;-53,03858997;-68,88080627;0;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;1;1;0;1;0;0;0
108;0;Gasoductos Complementarios al Troncal Sara - Cullen;http://seia.sea.gob.cl/expediente/expediente.php?id_expediente=2130328567&modo=ficha;0;12.Duodécima;Ultima Espe.-Magallanes-Tierra Fuego-Antartida;Primavera;.;.;.;.;Empresa Nacional del Petróleo - Magallanes;2,5;0;Línea de flujo/Gasoducto;Sin información;Sin información;Sin información;99;1;18-03-2015;Primer trimestre;2015;Aprobado;22-06-2015;Segundo trimestre;2015;-52,88720914;-68,88303506;0;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;0;1;0;1;0;0;0
